Orthogroup	Species	GeneID	Function
OG0001962	Amel	LOC552437	None Immune
OG0001963	Amel	LOC409489	None Immune
OG0001964	Amel	LOC725523	None Immune
OG0001965	Amel	LOC727118	None Immune
OG0001966	Amel	LOC725416	None Immune
OG0001967	Amel	LOC102654121	None Immune
OG0001968	Amel	LOC552152	None Immune
OG0001969	Amel	LOC552563	None Immune
OG0001970	Amel	LOC409977	None Immune
OG0001971	Amel	LOC550698	None Immune
OG0001972	Amel	LOC552392	None Immune
OG0001973	Amel	LOC413963	None Immune
OG0001974	Amel	LOC725067	None Immune
OG0001975	Amel	LOC551967	None Immune
OG0001976	Amel	LOC550651	None Immune
OG0001977	Amel	LOC552658	None Immune
OG0001978	Amel	LOC726383	None Immune
OG0001979	Amel	LOC552682	None Immune
OG0001980	Amel	LOC410916	None Immune
OG0001981	Amel	LOC725740	None Immune
OG0001982	Amel	LOC550691	None Immune
OG0001983	Amel	LOC551465	None Immune
OG0001984	Amel	LOC726349	None Immune
OG0001985	Amel	LOC413577	None Immune
OG0001986	Amel	LOC727127	None Immune
OG0001987	Amel	LOC411640	None Immune
OG0001988	Amel	LOC100578773	None Immune
OG0001989	Amel	LOC552618	None Immune
OG0001990	Amel	LOC726668	None Immune
OG0001991	Amel	LOC724985	None Immune
OG0001992	Amel	LOC725908	None Immune
OG0001993	Amel	LOC413575	Putative Immune
OG0001994	Amel	LOC412067	None Immune
OG0001995	Amel	LOC411942	None Immune
OG0001996	Amel	LOC411711	None Immune
OG0001997	Amel	LOC551516	None Immune
OG0001998	Amel	LOC413398	None Immune
OG0001999	Amel	LOC551963	None Immune
OG0002000	Amel	LOC102654795	None Immune
OG0002001	Amel	LOC100577675	None Immune
OG0002002	Amel	LOC408869	None Immune
OG0002003	Amel	LOC726133	None Immune
OG0002005	Amel	LOC409390	None Immune
OG0002006	Amel	LOC552169	None Immune
OG0002007	Amel	LOC726761	None Immune
OG0002008	Amel	LOC413889	None Immune
OG0002009	Amel	LOC725142	None Immune
OG0002011	Amel	LOC409552	None Immune
OG0002012	Amel	LOC102655479	None Immune
OG0002013	Amel	LOC724417	None Immune
OG0002014	Amel	LOC102653588	None Immune
OG0002015	Amel	LOC412784	None Immune
OG0002016	Amel	LOC413120	None Immune
OG0002017	Amel	LOC550748	None Immune
OG0002018	Amel	LOC409906	None Immune
OG0002019	Amel	LOC552034	None Immune
OG0002020	Amel	LOC411852	None Immune
OG0002021	Amel	LOC409900	None Immune
OG0002022	Amel	LOC100577228	None Immune
OG0002023	Amel	LOC408733	None Immune
OG0002024	Amel	LOC411746	None Immune
OG0002025	Amel	LOC726731	None Immune
OG0002026	Amel	LOC726193	None Immune
OG0002027	Amel	LOC102654426	None Immune
OG0002028	Amel	LOC413255	None Immune
OG0002029	Amel	LOC113218545	None Immune
OG0002030	Amel	LOC552851	None Immune
OG0002031	Amel	LOC552227	None Immune
OG0002032	Amel	LOC412031	None Immune
OG0002033	Amel	LOC411699	None Immune
OG0002034	Amel	LOC724772	Putative Immune
OG0002035	Amel	LOC725798	None Immune
OG0002036	Amel	LOC409941	Immune
OG0002037	Amel	LOC412742	None Immune
OG0002038	Amel	LOC409384	None Immune
OG0002039	Amel	LOC724176	None Immune
OG0002040	Amel	LOC551454	None Immune
OG0002040	Amel	LOC113219342	None Immune
OG0002041	Amel	LOC724243	None Immune
OG0002042	Amel	LOC725439	None Immune
OG0002043	Amel	LOC552531	None Immune
OG0002044	Amel	LOC725900	Putative Immune
OG0002045	Amel	LOC100576863	None Immune
OG0002046	Amel	DHRS4	None Immune
OG0002046	Amel	LOC100577607	None Immune
OG0002047	Amel	LOC551486	None Immune
OG0002048	Amel	LOC727263	None Immune
OG0002049	Amel	LOC410157	None Immune
OG0002050	Amel	LOC727370	None Immune
OG0002051	Amel	LOC552383	None Immune
OG0002052	Amel	LOC727251	None Immune
OG0002053	Amel	LOC408592	None Immune
OG0002054	Amel	LOC725834	None Immune
OG0002055	Amel	LOC409799	None Immune
OG0002056	Amel	LOC411219	None Immune
OG0002057	Amel	LOC412332	None Immune
OG0002058	Amel	LOC724349	None Immune
OG0002059	Amel	LOC413494	None Immune
OG0002060	Amel	LOC100576683	None Immune
OG0002061	Amel	LOC102654014	None Immune
OG0002062	Amel	LOC411126	None Immune
OG0002063	Amel	LOC725237	Immune
OG0002064	Amel	LOC409250	None Immune
OG0002065	Amel	LOC113218809	None Immune
OG0002066	Amel	LOC409966	None Immune
OG0002067	Amel	LOC411252	None Immune
OG0002068	Amel	LOC411982	None Immune
OG0002069	Amel	LOC410023	None Immune
OG0002070	Amel	LOC408527	None Immune
OG0002071	Amel	LOC413702	None Immune
OG0002072	Amel	LOC551485	None Immune
OG0002073	Amel	LOC724175	None Immune
OG0002074	Amel	LOC409397	None Immune
OG0002075	Amel	LOC726709	None Immune
OG0002076	Amel	LOC726887	None Immune
OG0002077	Amel	E74	None Immune
OG0002078	Amel	LOC100576432	None Immune
OG0002079	Amel	LOC408841	None Immune
OG0002080	Amel	LOC725415	None Immune
OG0002081	Amel	LOC551894	None Immune
OG0002082	Amel	LOC551868	None Immune
OG0002083	Amel	LOC724370	None Immune
OG0002084	Amel	LOC102653955	None Immune
OG0002085	Amel	LOC409882	None Immune
OG0002086	Amel	LOC725894	None Immune
OG0002087	Amel	LOC412593	None Immune
OG0002088	Amel	LOC551747	None Immune
OG0002089	Amel	LOC412161	None Immune
OG0002090	Amel	LOC726496	None Immune
OG0002091	Amel	LOC409141	None Immune
OG0002092	Amel	LOC552177	None Immune
OG0002093	Amel	LOC412681	None Immune
OG0002094	Amel	LOC412627	None Immune
OG0002095	Amel	LOC413517	None Immune
OG0002096	Amel	LOC724319	None Immune
OG0002098	Amel	LOC410056	None Immune
OG0002099	Amel	LOC413560	None Immune
OG0002100	Amel	LOC100577239	None Immune
OG0002101	Amel	LOC552721	None Immune
OG0002102	Amel	LOC724207	None Immune
OG0002103	Amel	LOC102655706	None Immune
OG0002104	Amel	CPR17	None Immune
OG0002105	Amel	LOC551104	None Immune
OG0002106	Amel	LOC551614	None Immune
OG0002107	Amel	LOC408569	None Immune
OG0002108	Amel	LOC726200	None Immune
OG0002109	Amel	LOC100578005	None Immune
OG0002110	Amel	LOC551521	None Immune
OG0002111	Amel	LOC413275	None Immune
OG0002112	Amel	LOC408712	None Immune
OG0002113	Amel	LOC100578727	None Immune
OG0002114	Amel	LOC726223	None Immune
OG0002115	Amel	LOC408503	None Immune
OG0002116	Amel	LOC725974	None Immune
OG0002117	Amel	LOC100577829	None Immune
OG0002118	Amel	LOC727294	None Immune
OG0002119	Amel	LOC408969	None Immune
OG0002120	Amel	CTL5	None Immune
OG0002121	Amel	LOC409065	None Immune
OG0002122	Amel	LOC551034	None Immune
OG0002123	Amel	LOC409801	Putative Immune
OG0002124	Amel	LOC413612	None Immune
OG0002125	Amel	LOC413942	None Immune
OG0002126	Amel	LOC409796	None Immune
OG0002127	Amel	LOC411566	Immune
OG0002128	Amel	LOC100576176	None Immune
OG0002129	Amel	LOC551871	None Immune
OG0002130	Amel	LOC411458	None Immune
OG0002131	Amel	LOC551960	None Immune
OG0002132	Amel	LOC409454	None Immune
OG0002133	Amel	LOC552086	None Immune
OG0002134	Amel	LOC550703	None Immune
OG0002135	Amel	LOC552419	Immune
OG0002136	Amel	LOC409367	None Immune
OG0002137	Amel	LOC412150	None Immune
OG0002138	Amel	LOC552049	None Immune
OG0002139	Amel	LOC727647	None Immune
OG0002140	Amel	LOC100578277	None Immune
OG0002141	Amel	LOC725084	None Immune
OG0002142	Amel	LOC408964	None Immune
OG0002143	Amel	LOC725967	None Immune
OG0002144	Amel	LOC412384	None Immune
OG0002145	Amel	LOC413912	None Immune
OG0002146	Amel	LOC408516	None Immune
OG0002147	Amel	LOC411757	None Immune
OG0002148	Amel	LOC552643	None Immune
OG0002149	Amel	LOC411110	None Immune
OG0002150	Amel	LOC725563	None Immune
OG0002151	Amel	LOC724453	None Immune
OG0002152	Amel	LOC100577766	None Immune
OG0002153	Amel	LOC410729	None Immune
OG0002154	Amel	LOC725189	None Immune
OG0002155	Amel	LOC727156	None Immune
OG0002156	Amel	LOC102655983	None Immune
OG0002157	Amel	LOC725641	None Immune
OG0002158	Amel	LOC411533	None Immune
OG0002159	Amel	LOC724321	None Immune
OG0002160	Amel	LOC552778	None Immune
OG0002161	Amel	LOC724138	None Immune
OG0002162	Amel	LOC726776	None Immune
OG0002162	Amel	LOC113218763	None Immune
OG0002163	Amel	LOC409532	None Immune
OG0002164	Amel	LOC100576531	None Immune
OG0002165	Amel	LOC724669	None Immune
OG0002166	Amel	LOC727049	None Immune
OG0002167	Amel	LOC724429	None Immune
OG0002168	Amel	LOC410211	None Immune
OG0002169	Amel	LOC725155	None Immune
OG0002170	Amel	LOC411206	None Immune
OG0002171	Amel	LOC413113	None Immune
OG0002172	Amel	LOC725547	None Immune
OG0002173	Amel	LOC552532	None Immune
OG0002174	Amel	LOC409985	None Immune
OG0002176	Amel	LOC408787	None Immune
OG0002177	Amel	LOC408451	None Immune
OG0002178	Amel	LOC408355	None Immune
OG0002179	Amel	LOC552651	None Immune
OG0002180	Amel	LOC100577801	None Immune
OG0002181	Amel	LOC726594	None Immune
OG0002182	Amel	LOC410324	None Immune
OG0002183	Amel	LOC410317	None Immune
OG0002184	Amel	LOC102653840	None Immune
OG0002185	Amel	LOC408311	None Immune
OG0002186	Amel	LOC411477	None Immune
OG0002187	Amel	LOC552639	None Immune
OG0002188	Amel	LOC550935	None Immune
OG0002189	Amel	LOC102655272	None Immune
OG0002190	Amel	LOC551379	None Immune
OG0002191	Amel	LOC552056	None Immune
OG0002192	Amel	LOC551642	None Immune
OG0002193	Amel	LOC411612	None Immune
OG0002194	Amel	LOC726832	None Immune
OG0002195	Amel	LOC409698	None Immune
OG0002196	Amel	LOC413688	None Immune
OG0002197	Amel	LOC412863	None Immune
OG0002198	Amel	LOC409525	None Immune
OG0002199	Amel	LOC724358	None Immune
OG0002200	Amel	LOC550734	None Immune
OG0002201	Amel	LOC552190	None Immune
OG0002202	Amel	NLG-3	None Immune
OG0002203	Amel	LOC100578089	None Immune
OG0002204	Amel	LOC100576130	None Immune
OG0002205	Amel	LOC100578466	None Immune
OG0002206	Amel	LOC410518	None Immune
OG0002207	Amel	LOC100576428	None Immune
OG0002208	Amel	LOC551945	None Immune
OG0002209	Amel	LOC409218	None Immune
OG0002210	Amel	LOC724732	None Immune
OG0002211	Amel	LOC552807	None Immune
OG0002212	Amel	LOC725246	None Immune
OG0002213	Amel	LOC551490	None Immune
OG0002214	Amel	LOC410149	Putative Immune
OG0002214	Amel	LOC410148	Putative Immune
OG0002215	Amel	LOC724647	None Immune
OG0002216	Amel	LOC725889	None Immune
OG0002217	Amel	LOC726651	None Immune
OG0002218	Amel	LOC551184	None Immune
OG0002219	Amel	LOC100578522	None Immune
OG0002220	Amel	LOC413324	None Immune
OG0002222	Amel	LOC411459	None Immune
OG0002223	Amel	LOC412838	None Immune
OG0002224	Amel	LOC409240	None Immune
OG0002225	Amel	LOC409672	None Immune
OG0002226	Amel	LOC409990	None Immune
OG0002227	Amel	LOC724126	Putative Immune
OG0002228	Amel	LOC413386	None Immune
OG0002229	Amel	LOC724867	None Immune
OG0002230	Amel	pHCl	None Immune
OG0002231	Amel	LOC102655391	None Immune
OG0002231	Amel	LOC551039	None Immune
OG0002232	Amel	LOC411378	None Immune
OG0002233	Amel	LOC412157	None Immune
OG0002234	Amel	LOC409245	None Immune
OG0002235	Amel	LOC551753	None Immune
OG0002236	Amel	LOC408332	None Immune
OG0002237	Amel	LOC724264	None Immune
OG0002238	Amel	LOC408367	None Immune
OG0002239	Amel	LOC100576795	None Immune
OG0002240	Amel	LOC726028	None Immune
OG0002241	Amel	LOC413789	None Immune
OG0002242	Amel	LOC551608	Immune
OG0002243	Amel	LOC409722	None Immune
OG0002244	Amel	LOC411288	None Immune
OG0002245	Amel	LOC726201	None Immune
OG0002246	Amel	LOC100577138	None Immune
OG0002247	Amel	LOC411541	None Immune
OG0002248	Amel	LOC411540	None Immune
OG0002249	Amel	LOC408844	None Immune
OG0002250	Amel	LOC408909	None Immune
OG0002251	Amel	LOC552067	None Immune
OG0002252	Amel	LOC408435	Putative Immune
OG0002253	Amel	LOC725374	Immune
OG0002254	Amel	LOC725687	None Immune
OG0002255	Amel	LOC409934	None Immune
OG0002256	Amel	LOC100577069	None Immune
OG0002257	Amel	LOC410171	None Immune
OG0002258	Amel	LOC410195	None Immune
OG0002259	Amel	LOC408283	None Immune
OG0002260	Amel	Cry2	None Immune
OG0002261	Amel	LOC410172	None Immune
OG0002262	Amel	LOC724996	None Immune
OG0002263	Amel	LOC552275	None Immune
OG0002264	Amel	LOC412961	None Immune
OG0002265	Amel	LOC552345	None Immune
OG0002266	Amel	LOC409217	None Immune
OG0002267	Amel	LOC551523	None Immune
OG0002268	Amel	LOC100577252	None Immune
OG0002269	Amel	LOC409320	None Immune
OG0002270	Amel	LOC552421	None Immune
OG0002272	Amel	LOC412924	None Immune
OG0002273	Amel	LOC411916	None Immune
OG0002274	Amel	LOC552249	None Immune
OG0002275	Amel	LOC412596	None Immune
OG0002276	Amel	LOC552104	None Immune
OG0002277	Amel	LOC413089	None Immune
OG0002278	Amel	LOC412696	None Immune
OG0002279	Amel	LOC552616	None Immune
OG0002280	Amel	LOC100576848	None Immune
OG0002281	Amel	LOC100576747	None Immune
OG0002282	Amel	LOC409921	None Immune
OG0002283	Amel	LOC725255	None Immune
OG0002284	Amel	LOC550749	Putative Immune
OG0002285	Amel	LOC409743	None Immune
OG0002286	Amel	LOC725860	None Immune
OG0002287	Amel	LOC725826	None Immune
OG0002288	Amel	LOC113218599	None Immune
OG0002289	Amel	LOC727000	None Immune
OG0002290	Amel	LOC100576828	None Immune
OG0002290	Amel	LOC409557	None Immune
OG0002291	Amel	LOC410280	None Immune
OG0002292	Amel	LOC551549	None Immune
OG0002293	Amel	LOC412288	None Immune
OG0002294	Amel	LOC100576454	None Immune
OG0002295	Amel	LOC725396	None Immune
OG0002296	Amel	LOC726190	None Immune
OG0002297	Amel	LOC412396	None Immune
OG0002298	Amel	LOC552662	None Immune
OG0002299	Amel	LOC102654681	None Immune
OG0002300	Amel	LOC408653	None Immune
OG0002301	Amel	LOC412837	None Immune
OG0002302	Amel	RpL32	None Immune
OG0002303	Amel	LOC100578235	None Immune
OG0002304	Amel	LOC411435	None Immune
OG0002306	Amel	LOC413877	None Immune
OG0002307	Amel	LOC551263	None Immune
OG0002308	Amel	LOC552756	Immune
OG0002309	Amel	LOC411392	None Immune
OG0002310	Amel	LOC551848	None Immune
OG0002311	Amel	LOC726888	None Immune
OG0002312	Amel	LOC551751	None Immune
OG0002313	Amel	LOC725098	None Immune
OG0002314	Amel	LOC102654369	None Immune
OG0002315	Amel	LOC410420	None Immune
OG0002316	Amel	LOC100577739	None Immune
OG0002317	Amel	LOC100578067	None Immune
OG0002318	Amel	LOC410001	None Immune
OG0002319	Amel	LOC552030	None Immune
OG0002319	Amel	LOC107964024	None Immune
OG0002320	Amel	LOC100577752	None Immune
OG0002321	Amel	LOC413880	None Immune
OG0002322	Amel	LOC102655841	None Immune
OG0002323	Amel	LOC100576758	None Immune
OG0002324	Amel	LOC409066	None Immune
OG0002325	Amel	LOC412055	None Immune
OG0002326	Amel	LOC726456	None Immune
OG0002327	Amel	LOC409825	None Immune
OG0002328	Amel	LOC551116	None Immune
OG0002329	Amel	LOC552022	None Immune
OG0002330	Amel	LOC100578649	None Immune
OG0002331	Amel	LOC100576462	None Immune
OG0002332	Amel	LOC726013	None Immune
OG0002333	Amel	LOC724352	None Immune
OG0002334	Amel	LOC412610	None Immune
OG0002335	Amel	LOC726500	Immune
OG0002336	Amel	LOC408925	None Immune
OG0002337	Amel	LOC551787	None Immune
OG0002338	Amel	LOC412343	None Immune
OG0002339	Amel	LOC552733	None Immune
OG0002340	Amel	LOC413036	None Immune
OG0002341	Amel	LOC551948	None Immune
OG0002342	Amel	LOC552514	None Immune
OG0002343	Amel	LOC413472	None Immune
OG0002344	Amel	LOC100579061	None Immune
OG0002345	Amel	LOC552272	None Immune
OG0002346	Amel	LOC725814	None Immune
OG0002347	Amel	LOC102655538	None Immune
OG0002348	Amel	LOC552493	None Immune
OG0002349	Amel	LOC725829	None Immune
OG0002350	Amel	LOC410973	None Immune
OG0002351	Amel	LOC410972	None Immune
OG0002352	Amel	LOC410092	None Immune
OG0002353	Amel	LOC727375	None Immune
OG0002354	Amel	LOC410884	None Immune
OG0002355	Amel	LOC100577992	None Immune
OG0002356	Amel	LOC410675	None Immune
OG0002357	Amel	LOC552193	None Immune
OG0002358	Amel	LOC552483	None Immune
OG0002359	Amel	LOC408701	None Immune
OG0002360	Amel	LOC725009	None Immune
OG0002361	Amel	Crzr	Putative Immune
OG0002362	Amel	LOC727561	None Immune
OG0002363	Amel	LOC410887	None Immune
OG0002364	Amel	LOC726916	None Immune
OG0002365	Amel	LOC102653935	None Immune
OG0002366	Amel	LOC412111	None Immune
OG0002367	Amel	LOC724665	None Immune
OG0002368	Amel	LOC727460	None Immune
OG0002369	Amel	LOC409530	None Immune
OG0002370	Amel	LOC727350	None Immune
OG0002371	Amel	LOC411359	None Immune
OG0002372	Amel	LOC551536	None Immune
OG0002373	Amel	LOC726506	None Immune
OG0002374	Amel	LOC552014	None Immune
OG0002375	Amel	LOC725092	None Immune
OG0002376	Amel	LOC725326	None Immune
OG0002377	Amel	LOC727168	None Immune
OG0002378	Amel	LOC412143	None Immune
OG0002379	Amel	LOC724843	None Immune
OG0002380	Amel	LOC411622	None Immune
OG0002381	Amel	LOC102655740	None Immune
OG0002382	Amel	LOC408458	None Immune
OG0002383	Amel	LOC410502	None Immune
OG0002384	Amel	LOC408935	None Immune
OG0002385	Amel	LOC410527	None Immune
OG0002387	Amel	LOC411557	Putative Immune
OG0002388	Amel	LOC724511	None Immune
OG0002389	Amel	LOC551589	None Immune
OG0002390	Amel	LOC412155	None Immune
OG0002391	Amel	LOC411030	None Immune
OG0002392	Amel	LOC410638	None Immune
OG0002393	Amel	LOC102656294	None Immune
OG0002394	Amel	LOC100577901	None Immune
OG0002395	Amel	LOC551685	None Immune
OG0002396	Amel	LOC551275	None Immune
OG0002397	Amel	LOC100578519	None Immune
OG0002398	Amel	LOC100576169	None Immune
OG0002400	Amel	LOC411704	None Immune
OG0002401	Amel	LOC411705	None Immune
OG0002402	Amel	LOC551978	None Immune
OG0002403	Amel	LOC412197	None Immune
OG0002404	Amel	LOC409841	None Immune
OG0002405	Amel	LOC725527	None Immune
OG0002406	Amel	LOC409238	None Immune
OG0002407	Amel	LOC551163	None Immune
OG0002408	Amel	LOC412460	None Immune
OG0002409	Amel	LOC100577943	Immune
OG0002410	Amel	LOC551329	None Immune
OG0002411	Amel	LOC100577347	None Immune
OG0002412	Amel	LOC552665	None Immune
OG0002413	Amel	LOC413481	None Immune
OG0002414	Amel	LOC100576227	None Immune
OG0002415	Amel	LOC409467	None Immune
OG0002416	Amel	LOC551624	None Immune
OG0002417	Amel	LOC412109	None Immune
OG0002418	Amel	LOC551724	None Immune
OG0002420	Amel	mGlutR1	None Immune
OG0002421	Amel	LOC411863	None Immune
OG0002422	Amel	LOC408315	None Immune
OG0002423	Amel	LOC413740	None Immune
OG0002424	Amel	LOC107964903	None Immune
OG0002425	Amel	LOC551809	None Immune
OG0002426	Amel	LOC724991	None Immune
OG0002427	Amel	LOC551846	None Immune
OG0002428	Amel	LOC100577519	None Immune
OG0002429	Amel	LOC412722	None Immune
OG0002430	Amel	LOC552772	None Immune
OG0002431	Amel	LOC409117	None Immune
OG0002432	Amel	LOC409118	None Immune
OG0002433	Amel	LOC408815	None Immune
OG0002434	Amel	LOC725627	None Immune
OG0002435	Amel	LOC552556	None Immune
OG0002436	Amel	LOC550664	None Immune
OG0002437	Amel	LOC410532	None Immune
OG0002438	Amel	LOC410534	None Immune
OG0002439	Amel	LOC552347	None Immune
OG0002440	Amel	LOC410383	None Immune
OG0002441	Amel	LOC726124	None Immune
OG0002442	Amel	LOC100577493	None Immune
OG0002443	Amel	LOC412755	None Immune
OG0002444	Amel	LOC724760	None Immune
OG0002445	Amel	LOC100578746	None Immune
OG0002446	Amel	LOC725867	None Immune
OG0002447	Amel	LOC552513	None Immune
OG0002448	Amel	LOC408857	None Immune
OG0002449	Amel	LOC724287	None Immune
OG0002450	Amel	Blop	None Immune
OG0002451	Amel	LOC412088	None Immune
OG0002452	Amel	LOC100577980	None Immune
OG0002453	Amel	LOC409650	None Immune
OG0002454	Amel	LOC412870	None Immune
OG0002455	Amel	LOC411307	None Immune
OG0002456	Amel	LOC412104	None Immune
OG0002457	Amel	LOC551980	Immune
OG0002458	Amel	LOC550998	None Immune
OG0002459	Amel	LOC410591	None Immune
OG0002460	Amel	LOC726149	None Immune
OG0002461	Amel	LOC551619	None Immune
OG0002462	Amel	LOC725981	None Immune
OG0002463	Amel	LOC100577905	None Immune
OG0002464	Amel	LOC552444	None Immune
OG0002465	Amel	LOC726238	None Immune
OG0002466	Amel	LOC412316	None Immune
OG0002467	Amel	LOC552221	None Immune
OG0002468	Amel	LOC107963991	None Immune
OG0002469	Amel	LOC100578901	None Immune
OG0002470	Amel	LOC551707	None Immune
OG0002471	Amel	LOC410415	Immune
OG0002472	Amel	LOC100577537	None Immune
OG0002473	Amel	LOC413680	None Immune
OG0002474	Amel	LOC411943	None Immune
OG0002475	Amel	LOC100577673	None Immune
OG0002476	Amel	LOC726418	Putative Immune
OG0002477	Amel	LOC409846	None Immune
OG0002478	Amel	LOC410308	None Immune
OG0002479	Amel	LOC410424	None Immune
OG0002480	Amel	LOC410385	None Immune
OG0002481	Amel	LOC727185	None Immune
OG0002482	Amel	LOC724158	None Immune
OG0002483	Amel	LOC410505	None Immune
OG0002484	Amel	LOC410507	None Immune
OG0002485	Amel	LOC409315	None Immune
OG0002486	Amel	LOC726364	None Immune
OG0002487	Amel	LOC408308	None Immune
OG0002488	Amel	LOC410396	None Immune
OG0002489	Amel	LOC410395	None Immune
OG0002490	Amel	LOC410386	None Immune
OG0002491	Amel	LOC100579005	None Immune
OG0002492	Amel	LOC727232	None Immune
OG0002493	Amel	LOC409984	None Immune
OG0002494	Amel	LOC410906	None Immune
OG0002495	Amel	UHRF1	None Immune
OG0002496	Amel	LOC410904	None Immune
OG0002497	Amel	LOC726601	Putative Immune
OG0002498	Amel	LOC726042	None Immune
OG0002499	Amel	LOC726099	None Immune
OG0002500	Amel	LOC726130	None Immune
OG0002501	Amel	LOC412769	None Immune
OG0002502	Amel	LOC411330	None Immune
OG0002503	Amel	LOC552509	None Immune
OG0002504	Amel	LOC100578818	None Immune
OG0002505	Amel	LOC410380	None Immune
OG0002506	Amel	LOC413844	None Immune
OG0002507	Amel	LOC100576645	None Immune
OG0002507	Amel	LOC413462	None Immune
OG0002508	Amel	LOC412180	None Immune
OG0002509	Amel	LOC102655710	None Immune
