Orthogroup	Species	GeneID
OG0006055	Amel	LOC409595
OG0006056	Amel	LOC724877
OG0006057	Amel	LOC100576784
OG0006058	Amel	LOC410000
OG0006059	Amel	LOC410132
OG0006061	Amel	LOC408763
OG0006062	Amel	LOC413394
OG0006063	Amel	LOC413393
OG0006064	Amel	LOC412960
OG0006065	Amel	LOC552623
OG0006066	Amel	LOC412286
OG0006067	Amel	LOC725364
OG0006068	Amel	LOC408546
OG0006069	Amel	LOC551550
OG0006070	Amel	LOC725797
OG0006071	Amel	LOC102654091
OG0006072	Amel	LOC102654186
OG0006073	Amel	LOC412326
OG0006074	Amel	LOC552170
OG0006075	Amel	LOC409208
OG0006076	Amel	LOC552121
OG0006077	Amel	LOC412635
OG0006078	Amel	LOC552070
OG0006079	Amel	LOC100577300
OG0006080	Amel	LOC107965038
OG0006081	Amel	LOC726212
OG0006082	Amel	LOC411833
OG0006083	Amel	LOC107964006
OG0006084	Amel	LOC412853
OG0006085	Amel	LOC551501
OG0006086	Amel	LOC551604
OG0006087	Amel	LOC551973
OG0006088	Amel	LOC551424
OG0006089	Amel	LOC100578602
OG0006090	Amel	LOC100578113
OG0006091	Amel	Syt20
OG0006092	Amel	LOC411552
OG0006093	Amel	LOC551734
OG0006094	Amel	LOC724785
OG0006095	Amel	LOC552435
OG0006096	Amel	LOC413730
OG0006097	Amel	LOC409766
OG0006098	Amel	LOC409765
OG0006099	Amel	LOC726095
OG0006100	Amel	LOC411937
OG0006101	Amel	LOC726156
OG0006102	Amel	LOC726301
OG0006103	Amel	LOC409341
OG0006104	Amel	LOC411238
OG0006105	Amel	LOC551825
OG0006106	Amel	LOC411772
OG0006107	Amel	LOC408544
OG0006108	Amel	LOC726278
OG0006109	Amel	LOC408524
OG0006110	Amel	LOC409179
OG0006111	Amel	LOC411720
OG0006112	Amel	LOC409180
OG0006113	Amel	LOC551721
OG0006114	Amel	LOC100578262
OG0006115	Amel	LOC552155
OG0006116	Amel	LOC100576405
OG0006117	Amel	LOC412731
OG0006118	Amel	LOC552633
OG0006119	Amel	LOC726228
OG0006120	Amel	LOC409447
OG0006121	Amel	LOC408280
OG0006122	Amel	LOC410190
OG0006123	Amel	LOC552477
OG0006124	Amel	LOC551360
OG0006125	Amel	LOC408278
OG0006126	Amel	LOC408277
OG0006127	Amel	LOC413441
OG0006128	Amel	LOC100577127
OG0006129	Amel	LOC410595
OG0006130	Amel	LOC408276
OG0006131	Amel	LOC724334
OG0006132	Amel	LOC102656645
OG0006133	Amel	LOC409606
OG0006134	Amel	LOC409607
OG0006135	Amel	LOC409608
OG0006136	Amel	LOC409701
OG0006137	Amel	LOC413467
OG0006138	Amel	LOC413279
OG0006139	Amel	LOC724716
OG0006140	Amel	LOC725389
OG0006141	Amel	LOC408284
OG0006142	Amel	LOC411327
OG0006143	Amel	LOC409011
OG0006145	Amel	LOC102656074
OG0006146	Amel	LOC725422
OG0006147	Amel	LOC102655754
OG0006148	Amel	LOC408982
OG0006149	Amel	LOC411572
OG0006150	Amel	LOC100578697
OG0006151	Amel	LOC100578218
OG0006152	Amel	LOC725115
OG0006153	Amel	LOC410597
OG0006154	Amel	LOC409513
OG0006155	Amel	LOC413200
OG0006156	Amel	LOC410612
OG0006158	Amel	LOC102654925
OG0006159	Amel	LOC409835
OG0006160	Amel	LOC724144
OG0006161	Amel	LOC411996
OG0006162	Amel	LOC552167
OG0006163	Amel	LOC412705
OG0006164	Amel	LOC100577344
OG0006165	Amel	LOC409481
OG0006166	Amel	LOC409646
OG0006167	Amel	LOC412224
OG0006168	Amel	LOC726595
OG0006169	Amel	LOC409978
OG0006170	Amel	LOC409870
OG0006171	Amel	LOC551812
OG0006172	Amel	LOC726113
OG0006173	Amel	LOC409393
OG0006174	Amel	LOC411526
OG0006175	Amel	LOC552799
OG0006176	Amel	LOC409049
OG0006177	Amel	LOC409681
OG0006178	Amel	LOC413002
OG0006179	Amel	LOC410294
OG0006180	Amel	LOC408337
OG0006181	Amel	LOC410893
OG0006183	Amel	LOC409385
OG0006184	Amel	LOC409306
OG0006185	Amel	LOC412642
OG0006186	Amel	LOC113219245
OG0006186	Amel	LOC551728
OG0006187	Amel	LOC409925
OG0006188	Amel	LOC724341
OG0006189	Amel	LOC412315
OG0006190	Amel	LOC411167
OG0006191	Amel	LOC726570
OG0006192	Amel	LOC724792
OG0006193	Amel	LOC410855
OG0006194	Amel	LOC724904
OG0006195	Amel	LOC113218840
OG0006196	Amel	LOC412478
OG0006197	Amel	Kr
OG0006198	Amel	LOC409451
OG0006199	Amel	LOC410055
OG0006200	Amel	LOC408447
OG0006201	Amel	LOC726222
OG0006202	Amel	LOC412361
OG0006203	Amel	LOC409946
OG0006204	Amel	LOC552582
OG0006205	Amel	LOC552833
OG0006206	Amel	Sod2
OG0006207	Amel	LOC552828
OG0006208	Amel	LOC412172
OG0006209	Amel	LOC412366
OG0006210	Amel	LOC413363
OG0006211	Amel	LOC412015
OG0006212	Amel	LOC725743
OG0006213	Amel	LOC551909
OG0006214	Amel	LOC551892
OG0006215	Amel	LOC100578255
OG0006216	Amel	LOC100576621
OG0006217	Amel	LOC100577501
OG0006218	Amel	LOC100576947
OG0006219	Amel	LOC725281
OG0006220	Amel	LOC409313
OG0006221	Amel	LOC725761
OG0006222	Amel	LOC413899
OG0006223	Amel	LOC413898
OG0006224	Amel	LOC413900
OG0006225	Amel	LOC409231
OG0006226	Amel	LOC551128
OG0006227	Amel	LOC551631
OG0006228	Amel	LOC100577046
OG0006229	Amel	LOC100578999
OG0006230	Amel	LOC725062
OG0006231	Amel	LOC412159
OG0006232	Amel	LOC551302
OG0006233	Amel	LOC551659
OG0006235	Amel	LOC102654173
OG0006236	Amel	LOC551606
OG0006237	Amel	LOC726522
OG0006238	Amel	LOC411545
OG0006239	Amel	LOC412449
OG0006240	Amel	LOC410434
OG0006241	Amel	LOC552141
OG0006242	Amel	LOC412059
OG0006243	Amel	LOC725345
OG0006244	Amel	LOC551375
OG0006245	Amel	Or2
OG0006246	Amel	LOC409693
OG0006247	Amel	LOC409670
OG0006248	Amel	LOC551761
OG0006249	Amel	LOC552278
OG0006250	Amel	LOC100578920
OG0006251	Amel	LOC100576140
OG0006253	Amel	LOC412818
OG0006254	Amel	LOC411199
OG0006255	Amel	LOC410976
OG0006256	Amel	LOC410315
OG0006257	Amel	LOC724733
OG0006258	Amel	LOC411407
OG0006259	Amel	LOC409241
OG0006260	Amel	LOC100578691
OG0006261	Amel	LOC413638
OG0006262	Amel	LOC411408
OG0006263	Amel	LOC409053
OG0006264	Amel	LOC409911
OG0006265	Amel	LOC408543
OG0006266	Amel	LOC412607
OG0006267	Amel	LOC413955
OG0006268	Amel	LOC726952
OG0006269	Amel	LOC413362
OG0006270	Amel	LOC410151
OG0006272	Amel	LOC551763
OG0006273	Amel	LOC408576
OG0006274	Amel	LOC726080
OG0006275	Amel	LOC551586
OG0006276	Amel	LOC100576761
OG0006277	Amel	LOC411881
OG0006278	Amel	LOC100577073
OG0006279	Amel	LOC552759
OG0006280	Amel	LOC724460
OG0006281	Amel	LOC102655263
OG0006282	Amel	LOC725370
OG0006283	Amel	LOC551794
OG0006284	Amel	LOC725964
OG0006285	Amel	LOC411291
OG0006286	Amel	LOC552046
OG0006287	Amel	LOC552051
OG0006288	Amel	LOC100577491
OG0006289	Amel	LOC726162
OG0006290	Amel	LOC408809
OG0006291	Amel	LOC408867
OG0006292	Amel	LOC726165
OG0006293	Amel	LOC409082
OG0006294	Amel	LOC551323
OG0006295	Amel	LOC413618
OG0006296	Amel	LOC552801
OG0006297	Amel	LOC411886
OG0006298	Amel	LOC552803
OG0006299	Amel	LOC409114
OG0006300	Amel	LOC102654919
OG0006301	Amel	LOC552849
OG0006302	Amel	LOC100576953
OG0006303	Amel	LOC552018
OG0006304	Amel	Dop1
OG0006305	Amel	LOC100578834
OG0006306	Amel	LOC408583
OG0006307	Amel	LOC107965317
OG0006308	Amel	LOC409455
OG0006309	Amel	LOC726617
OG0006310	Amel	LOC550869
OG0006311	Amel	LOC409119
OG0006312	Amel	LOC551193
OG0006313	Amel	LOC726743
OG0006314	Amel	LOC411059
OG0006315	Amel	LOC113218850
OG0006316	Amel	LOC412287
OG0006317	Amel	LOC727534
OG0006318	Amel	LOC410752
OG0006319	Amel	LOC412950
OG0006320	Amel	LOC727310
OG0006321	Amel	LOC410739
OG0006322	Amel	LOC100578734
OG0006323	Amel	LOC414043
OG0006324	Amel	LOC552303
OG0006325	Amel	LOC107965055
OG0006326	Amel	LOC552316
OG0006327	Amel	LOC100577656
OG0006328	Amel	LOC552294
OG0006329	Amel	LOC412917
OG0006330	Amel	LOC411183
OG0006331	Amel	LOC724160
OG0006332	Amel	LOC100576457
OG0006333	Amel	LOC100577552
OG0006334	Amel	LOC724390
OG0006335	Amel	LOC552816
OG0006336	Amel	LOC725945
OG0006337	Amel	LOC552206
OG0006338	Amel	LOC552187
OG0006339	Amel	LOC503505
OG0006340	Amel	LOC725799
OG0006341	Amel	LOC411793
OG0006342	Amel	LOC725706
OG0006343	Amel	LOC726088
OG0006344	Amel	LOC410005
OG0006345	Amel	LOC552818
OG0006346	Amel	LOC408886
OG0006347	Amel	LOC102654776
OG0006348	Amel	LOC411172
OG0006349	Amel	LOC100577636
OG0006350	Amel	LOC412984
OG0006351	Amel	LOC552741
OG0006352	Amel	LOC100578893
OG0006353	Amel	LOC725269
OG0006354	Amel	LOC102655898
OG0006355	Amel	LOC727528
OG0006356	Amel	LOC551918
OG0006357	Amel	LOC409316
OG0006358	Amel	LOC409511
OG0006359	Amel	LOC102655778
OG0006360	Amel	LOC100578443
OG0006361	Amel	LOC410600
OG0006362	Amel	LOC727141
OG0006363	Amel	LOC552566
OG0006364	Amel	LOC413792
OG0006365	Amel	LOC552767
OG0006366	Amel	LOC413718
OG0006367	Amel	LOC408793
OG0006368	Amel	LOC410601
OG0006369	Amel	LOC726159
OG0006370	Amel	LOC411515
OG0006371	Amel	LOC726045
OG0006372	Amel	LOC409369
OG0006373	Amel	LOC412968
OG0006374	Amel	LOC408520
OG0006375	Amel	LOC100578703
OG0006376	Amel	LOC410121
OG0006377	Amel	LOC724420
OG0006378	Amel	Chmp1
OG0006379	Amel	LOC100576708
OG0006380	Amel	LOC550799
OG0006381	Amel	LOC726474
OG0006382	Amel	LOC551823
OG0006383	Amel	Mblk-1
OG0006384	Amel	LOC410084
OG0006385	Amel	LOC725435
OG0006386	Amel	LOC408675
OG0006387	Amel	Tpx-4
OG0006388	Amel	LOC409370
OG0006389	Amel	LOC552358
OG0006390	Amel	LOC552836
OG0006391	Amel	LOC725461
OG0006392	Amel	LOC113219045
OG0006393	Amel	LOC102654029
OG0006394	Amel	LOC550921
OG0006395	Amel	LOC551952
OG0006396	Amel	LOC100379261
OG0006397	Amel	LOC102656492
OG0006398	Amel	LOC551328
OG0006399	Amel	LOC724517
OG0006400	Amel	LOC100577213
OG0006401	Amel	Pcl
OG0006402	Amel	LOC409441
OG0006403	Amel	LOC725800
OG0006404	Amel	LOC100576291
OG0006405	Amel	LOC724260
OG0006406	Amel	LOC100577118
OG0006407	Amel	LOC408896
OG0006408	Amel	LOC410485
OG0006409	Amel	LOC409922
OG0006410	Amel	LOC552181
OG0006411	Amel	LOC725893
OG0006412	Amel	LOC412888
OG0006413	Amel	LOC412887
OG0006414	Amel	LOC409707
OG0006415	Amel	LOC102654257
OG0006416	Amel	LOC724611
OG0006417	Amel	LOC552010
OG0006418	Amel	LOC726315
OG0006419	Amel	LOC726341
OG0006420	Amel	LOC100576894
OG0006421	Amel	LOC409949
OG0006422	Amel	LOC724973
OG0006423	Amel	LOC726269
OG0006424	Amel	LOC100576128
OG0006425	Amel	LOC552228
OG0006426	Amel	LOC411617
OG0006427	Amel	LOC551143
OG0006428	Amel	LOC409863
OG0006429	Amel	LOC410290
OG0006430	Amel	LOC725045
OG0006431	Amel	LOC727471
OG0006432	Amel	LOC409983
OG0006433	Amel	LOC412221
OG0006434	Amel	LOC724896
OG0006435	Amel	LOC412456
OG0006436	Amel	LOC552621
OG0006437	Amel	LOC408794
OG0006438	Amel	LOC412636
OG0006439	Amel	LOC409140
OG0006440	Amel	LOC102656131
OG0006441	Amel	LOC411633
OG0006442	Amel	LOC100576100
OG0006443	Amel	LOC410694
OG0006444	Amel	LOC100578823
OG0006445	Amel	PIH1D1
OG0006446	Amel	LOC726784
OG0006447	Amel	Camkii
OG0006448	Amel	LOC410262
OG0006449	Amel	LOC100578404
OG0006450	Amel	LOC100577847
OG0006451	Amel	LOC102654345
OG0006452	Amel	LOC724532
OG0006453	Amel	LOC107964275
OG0006454	Amel	LOC724368
OG0006455	Amel	LOC550811
OG0006456	Amel	LOC100577920
OG0006457	Amel	LOC408803
OG0006458	Amel	LOC411024
OG0006459	Amel	LOC409658
OG0006460	Amel	LOC100578557
OG0006461	Amel	LOC100578368
OG0006462	Amel	LOC408780
OG0006463	Amel	LOC410989
OG0006464	Amel	LOC552291
OG0006465	Amel	LOC552653
OG0006466	Amel	LOC409488
OG0006467	Amel	Hsc70-5
OG0006468	Amel	LOC411642
OG0006469	Amel	ACSF2
OG0006470	Amel	LOC409794
OG0006471	Amel	LOC408817
OG0006472	Amel	LOC413399
OG0006473	Amel	Prpf3
OG0006474	Amel	LOC725207
OG0006475	Amel	LOC551746
OG0006476	Amel	LOC551858
OG0006477	Amel	LOC408818
OG0006478	Amel	LOC411053
OG0006479	Amel	LOC102655819
OG0006480	Amel	LOC102654312
OG0006481	Amel	LOC727092
OG0006482	Amel	LOC408819
OG0006483	Amel	LOC408607
OG0006484	Amel	LOC726335
OG0006485	Amel	LOC410993
OG0006486	Amel	LOC410997
OG0006487	Amel	LOC410998
OG0006488	Amel	LOC410999
OG0006489	Amel	LOC408784
OG0006490	Amel	LOC413508
OG0006491	Amel	LOC409110
OG0006492	Amel	LOC102654465
OG0006493	Amel	LOC410838
OG0006494	Amel	LOC413137
OG0006495	Amel	LOC725703
OG0006496	Amel	LOC409789
OG0006497	Amel	LOC552792
OG0006498	Amel	LOC413138
OG0006499	Amel	LOC725897
OG0006500	Amel	LOC102655452
OG0006501	Amel	LOC413141
OG0006502	Amel	LOC725125
OG0006503	Amel	LOC412574
OG0006504	Amel	LOC410985
OG0006505	Amel	LOC100577963
OG0006506	Amel	LOC408773
OG0006507	Amel	LOC725360
OG0006508	Amel	LOC725548
OG0006509	Amel	LOC725943
OG0006510	Amel	LOC552656
OG0006511	Amel	LOC410980
OG0006512	Amel	LOC410979
OG0006513	Amel	LOC408767
OG0006514	Amel	LOC552322
OG0006515	Amel	LOC412457
OG0006516	Amel	LOC552283
OG0006518	Amel	LOC102654281
OG0006519	Amel	LOC724738
OG0006520	Amel	LOC100576552
OG0006521	Amel	LOC726923
OG0006522	Amel	LOC409363
OG0006523	Amel	LOC409474
OG0006524	Amel	LOC726955
OG0006525	Amel	LOC413309
OG0006526	Amel	LOC412589
OG0006527	Amel	LOC412345
OG0006528	Amel	LOC100576434
OG0006529	Amel	LOC100576966
OG0006530	Amel	LOC552420
OG0006531	Amel	LOC107964319
OG0006532	Amel	LOC102655622
OG0006533	Amel	LOC408785
OG0006534	Amel	LOC408439
OG0006535	Amel	LOC724773
OG0006536	Amel	LOC100579040
OG0006537	Amel	LOC724741
OG0006538	Amel	Amih
OG0006539	Amel	LOC102656620
OG0006540	Amel	LOC724120
OG0006541	Amel	LOC551250
OG0006542	Amel	LOC724246
OG0006543	Amel	LOC551272
OG0006544	Amel	LOC107964351
OG0006545	Amel	LOC727466
OG0006546	Amel	LOC413032
OG0006547	Amel	LOC727495
OG0006548	Amel	LOC100578479
OG0006549	Amel	LOC408678
OG0006550	Amel	LOC410261
OG0006551	Amel	LOC724295
OG0006552	Amel	LOC724430
OG0006553	Amel	LOC411023
OG0006554	Amel	LOC409659
OG0006555	Amel	LOC726866
OG0006556	Amel	LOC552664
OG0006557	Amel	LOC413109
OG0006558	Amel	LOC408779
OG0006559	Amel	LOC410804
OG0006560	Amel	LOC409378
OG0006561	Amel	LOC100578955
OG0006562	Amel	LOC413936
OG0006563	Amel	LOC552452
OG0006564	Amel	LOC411054
OG0006565	Amel	LOC410990
OG0006566	Amel	LOC413139
OG0006567	Amel	LOC100577497
OG0006568	Amel	LOC113218723
OG0006569	Amel	LOC408770
OG0006570	Amel	LOC100577272
OG0006571	Amel	LOC552336
OG0006572	Amel	LOC410610
OG0006573	Amel	LOC100576522
OG0006574	Amel	LOC408525
OG0006575	Amel	LOC102656766
OG0006576	Amel	LOC726706
OG0006577	Amel	LOC726024
OG0006578	Amel	LOC726461
OG0006579	Amel	LOC411611
OG0006580	Amel	LOC408526
OG0006581	Amel	LOC726067
OG0006582	Amel	LOC100576799
OG0006583	Amel	LOC552593
OG0006584	Amel	LOC726666
OG0006585	Amel	LOC100576236
OG0006586	Amel	LOC107965225
OG0006587	Amel	LOC551815
OG0006588	Amel	LOC552028
OG0006589	Amel	LOC551413
OG0006590	Amel	LOC552747
OG0006591	Amel	LOC408648
OG0006592	Amel	LOC552365
OG0006593	Amel	LOC412118
OG0006594	Amel	LOC413957
OG0006595	Amel	LOC727331
OG0006596	Amel	LOC413834
OG0006597	Amel	LOC100577341
OG0006598	Amel	LOC552124
OG0006599	Amel	LOC725505
OG0006600	Amel	LOC410849
OG0006601	Amel	LOC551122
OG0006602	Amel	LOC410850
OG0006603	Amel	LOC410851
OG0006604	Amel	LOC551395
OG0006605	Amel	LOC102655971
OG0006606	Amel	LOC551477
OG0006607	Amel	LOC725058
OG0006608	Amel	LOC725623
OG0006609	Amel	LOC408691
OG0006610	Amel	LOC410848
OG0006611	Amel	LOC410844
OG0006612	Amel	LOC408661
OG0006613	Amel	LOC410793
OG0006614	Amel	LOC413787
OG0006615	Amel	LOC100577530
OG0006616	Amel	LOC410862
OG0006617	Amel	LOC411725
OG0006618	Amel	LOC102654726
OG0006619	Amel	LOC551914
OG0006620	Amel	LOC409234
OG0006621	Amel	LOC100578072
OG0006622	Amel	LOC411802
OG0006623	Amel	LOC409277
OG0006624	Amel	LOC726842
OG0006625	Amel	LOC411185
OG0006626	Amel	LOC551400
OG0006627	Amel	LOC726699
OG0006628	Amel	LOC102656070
OG0006629	Amel	LOC552005
OG0006630	Amel	LOC725992
OG0006631	Amel	LOC409500
OG0006632	Amel	LOC412548
OG0006633	Amel	LOC552846
OG0006634	Amel	LOC725295
OG0006635	Amel	LOC100578429
OG0006636	Amel	LOC726062
OG0006637	Amel	LOC409189
OG0006638	Amel	LOC411753
OG0006639	Amel	LOC100578885
OG0006640	Amel	LOC408717
OG0006641	Amel	LOC408718
OG0006642	Amel	Calpb
OG0006643	Amel	LOC413440
OG0006644	Amel	LOC411293
OG0006645	Amel	LOC411294
OG0006646	Amel	LOC726721
OG0006647	Amel	LOC411320
OG0006648	Amel	LOC411317
OG0006649	Amel	LOC411683
OG0006650	Amel	LOC551997
OG0006651	Amel	LOC100578624
OG0006652	Amel	LOC100578420
OG0006653	Amel	LOC412824
OG0006654	Amel	LOC551009
OG0006655	Amel	LOC413333
OG0006656	Amel	LOC411596
OG0006657	Amel	LOC726736
OG0006658	Amel	LOC413246
OG0006659	Amel	LOC724262
OG0006660	Amel	LOC725474
OG0006661	Amel	LOC552422
OG0006662	Amel	LOC551427
OG0006663	Amel	LOC412862
OG0006664	Amel	LOC551432
OG0006665	Amel	LOC551325
OG0006666	Amel	LOC551284
OG0006667	Amel	LOC411233
OG0006668	Amel	LOC411234
OG0006669	Amel	LOC725174
OG0006670	Amel	LOC408942
OG0006671	Amel	LOC100577098
OG0006672	Amel	LOC411748
OG0006673	Amel	LOC410888
OG0006674	Amel	LOC411227
OG0006675	Amel	LOC727022
OG0006676	Amel	LOC551464
OG0006677	Amel	LOC727014
OG0006678	Amel	LOC100578017
OG0006679	Amel	LOC102654994
OG0006680	Amel	LOC551740
OG0006681	Amel	LOC550920
OG0006682	Amel	LOC100576735
OG0006683	Amel	LOC408939
OG0006684	Amel	LOC551946
OG0006685	Amel	LOC725397
OG0006686	Amel	LOC100577719
OG0006687	Amel	LOC408685
OG0006688	Amel	LOC408680
OG0006689	Amel	SPG11
OG0006690	Amel	Tsf1
OG0006691	Amel	LOC408510
OG0006692	Amel	LOC409192
OG0006693	Amel	LOC551772
OG0006694	Amel	LOC100577751
OG0006695	Amel	LOC410589
OG0006696	Amel	LOC408687
OG0006697	Amel	LOC726044
OG0006698	Amel	LOC100578360
OG0006699	Amel	LOC411760
OG0006700	Amel	LOC408716
OG0006701	Amel	18-w
OG0006702	Amel	LOC413334
OG0006703	Amel	LOC100578860
OG0006704	Amel	LOC100642173
OG0006705	Amel	LOC412759
OG0006706	Amel	LOC410635
OG0006707	Amel	LOC552346
OG0006708	Amel	LOC100578888
OG0006709	Amel	LOC107964891
OG0006710	Amel	LOC413332
OG0006711	Amel	Nipped-B
OG0006712	Amel	LOC552214
OG0006713	Amel	LOC551437
OG0006714	Amel	LOC726819
OG0006715	Amel	LOC726069
OG0006716	Amel	Qbp-1
OG0006717	Amel	LOC411765
OG0006718	Amel	LOC725659
OG0006719	Amel	LOC725106
OG0006720	Amel	LOC724282
OG0006721	Amel	LOC100577648
OG0006722	Amel	LOC413674
OG0006723	Amel	LOC413672
OG0006724	Amel	LOC408547
OG0006725	Amel	LOC100576879
OG0006726	Amel	LOC410446
OG0006727	Amel	LOC410410
OG0006728	Amel	LOC408945
OG0006729	Amel	LOC726400
OG0006730	Amel	LOC551169
OG0006731	Amel	LOC726957
OG0006732	Amel	LOC551331
OG0006733	Amel	LOC409483
OG0006734	Amel	LOC724223
OG0006735	Amel	LOC411196
OG0006736	Amel	LOC107963990
OG0006737	Amel	LOC724296
OG0006738	Amel	LOC100577783
OG0006739	Amel	LOC412997
OG0006740	Amel	LOC410606
OG0006741	Amel	LOC102654261
OG0006742	Amel	LOC410622
OG0006743	Amel	LOC410624
OG0006744	Amel	LOC551107
OG0006745	Amel	LOC726944
OG0006747	Amel	LOC726543
OG0006748	Amel	LOC413795
OG0006749	Amel	LOC410618
OG0006750	Amel	LOC102653784
OG0006751	Amel	LOC412521
OG0006752	Amel	LOC408533
OG0006753	Amel	LOC408534
OG0006754	Amel	LOC408536
OG0006755	Amel	LOC409351
OG0006756	Amel	LOC412806
OG0006757	Amel	Ant
OG0006758	Amel	LOC725018
OG0006759	Amel	LOC724749
OG0006760	Amel	LOC411192
OG0006761	Amel	LOC411766
OG0006762	Amel	LOC551365
OG0006763	Amel	LOC409962
OG0006764	Amel	LOC413549
OG0006765	Amel	LOC409243
OG0006766	Amel	LOC413676
OG0006767	Amel	LOC100578503
OG0006768	Amel	LOC411193
OG0006769	Amel	LOC102654555
OG0006770	Amel	LOC410116
OG0006771	Amel	LOC726656
OG0006772	Amel	Y-h
OG0006773	Amel	LOC726274
OG0006774	Amel	LOC413357
OG0006775	Amel	LOC107963982
OG0006776	Amel	LOC100578621
OG0006777	Amel	LOC100578600
OG0006778	Amel	LOC408915
OG0006779	Amel	LOC725632
OG0006780	Amel	LOC725555
OG0006781	Amel	LOC409860
OG0006782	Amel	LOC726722
OG0006783	Amel	LOC551047
OG0006784	Amel	LOC410662
OG0006785	Amel	LOC413118
OG0006786	Amel	LOC100578177
OG0006787	Amel	LOC102655896
OG0006788	Amel	LOC100576843
OG0006789	Amel	LOC551179
OG0006790	Amel	LOC552612
OG0006791	Amel	LOC409531
OG0006792	Amel	LOC725656
OG0006793	Amel	LOC410623
OG0006794	Amel	LOC726417
OG0006795	Amel	LOC410728
OG0006796	Amel	LOC413164
OG0006797	Amel	LOC107965562
OG0006798	Amel	LOC408662
OG0006799	Amel	LOC724660
OG0006800	Amel	LOC724863
OG0006801	Amel	LOC726544
OG0006802	Amel	LOC113218594
OG0006803	Amel	LOC100577692
OG0006804	Amel	LOC413069
OG0006805	Amel	LOC100577136
OG0006806	Amel	LOC409752
OG0006807	Amel	LOC725267
OG0006808	Amel	LOC409969
OG0006809	Amel	LOC100577488
OG0006810	Amel	LOC102655877
OG0006811	Amel	LOC551029
OG0006812	Amel	LOC552424
OG0006813	Amel	LOC552445
OG0006814	Amel	LOC412377
OG0006815	Amel	LOC725871
OG0006816	Amel	LOC552738
OG0006817	Amel	LOC552776
OG0006818	Amel	LOC410516
OG0006819	Amel	LOC412928
OG0006820	Amel	LOC725261
OG0006821	Amel	LOC413280
OG0006822	Amel	LOC726438
OG0006823	Amel	LOC411599
OG0006824	Amel	LOC409389
OG0006825	Amel	LOC551602
OG0006826	Amel	LOC408937
OG0006827	Amel	LOC724659
OG0006828	Amel	LOC411778
OG0006829	Amel	LOC409198
OG0006830	Amel	nAChRb1
OG0006831	Amel	LOC410479
OG0006832	Amel	LOC100576738
OG0006833	Amel	LOC410825
OG0006834	Amel	LOC411520
OG0006835	Amel	LOC100576544
OG0006836	Amel	LOC551106
OG0006837	Amel	LOC410363
OG0006838	Amel	LOC551765
OG0006839	Amel	LOC410373
OG0006840	Amel	LOC408381
OG0006841	Amel	LOC725500
OG0006842	Amel	LOC410371
OG0006843	Amel	LOC727490
OG0006844	Amel	LOC413753
OG0006845	Amel	LOC409753
OG0006846	Amel	LOC725462
OG0006847	Amel	LOC100576528
OG0006848	Amel	LOC409212
OG0006849	Amel	LOC551151
OG0006850	Amel	LOC552073
OG0006851	Amel	LOC408392
OG0006852	Amel	LOC408669
OG0006853	Amel	LOC726043
OG0006854	Amel	LOC410824
OG0006855	Amel	LOC413288
OG0006856	Amel	LOC411349
OG0006857	Amel	LOC409281
OG0006858	Amel	LOC409676
OG0006859	Amel	LOC412935
OG0006860	Amel	LOC724645
OG0006861	Amel	LOC724961
OG0006862	Amel	For
OG0006863	Amel	LOC412787
OG0006864	Amel	LOC726501
OG0006865	Amel	LOC727101
OG0006866	Amel	LOC411493
OG0006867	Amel	LOC411494
OG0006868	Amel	LOC725698
OG0006869	Amel	LOC725792
OG0006870	Amel	LOC102655392
OG0006871	Amel	LOC409968
OG0006872	Amel	LOC411906
OG0006873	Amel	LOC100577327
OG0006874	Amel	LOC413874
OG0006875	Amel	LOC725590
OG0006876	Amel	LOC726007
OG0006877	Amel	LOC551696
OG0006878	Amel	LOC726708
OG0006879	Amel	LOC552434
OG0006880	Amel	LOC412030
OG0006881	Amel	LOC727574
OG0006882	Amel	LOC107965827
OG0006883	Amel	LOC412416
OG0006884	Amel	LOC551637
OG0006885	Amel	LOC724275
OG0006886	Amel	LOC408754
OG0006887	Amel	LOC410114
OG0006888	Amel	LOC100576768
OG0006889	Amel	LOC551607
OG0006890	Amel	LOC412190
OG0006891	Amel	LOC411794
OG0006892	Amel	LOC100576321
OG0006893	Amel	Trxr-1
OG0006894	Amel	LOC410033
OG0006895	Amel	LOC727596
OG0006896	Amel	LOC409417
OG0006897	Amel	LOC551290
OG0006898	Amel	LOC100577120
OG0006899	Amel	LOC724212
OG0006900	Amel	LOC410828
OG0006901	Amel	LOC413372
OG0006902	Amel	LOC551509
OG0006903	Amel	LOC551538
OG0006904	Amel	LOC102655282
OG0006905	Amel	LOC551597
OG0006906	Amel	LOC725895
OG0006907	Amel	LOC551305
OG0006908	Amel	LOC551240
OG0006909	Amel	LOC410829
OG0006910	Amel	LOC102653773
OG0006911	Amel	LOC727592
OG0006912	Amel	LOC726958
OG0006913	Amel	LOC411631
OG0006914	Amel	LOC552334
OG0006915	Amel	LOC551167
OG0006916	Amel	LOC552318
OG0006917	Amel	LOC412744
OG0006918	Amel	LOC409170
OG0006919	Amel	LOC727048
OG0006920	Amel	LOC551435
OG0006921	Amel	LOC551757
OG0006922	Amel	LOC409056
OG0006923	Amel	LOC551814
OG0006924	Amel	LOC551840
OG0006925	Amel	LOC726230
OG0006926	Amel	LOC413209
OG0006927	Amel	LOC100577756
