Orthogroup	TranscriptID	Species	GeneID
OG0014726	XM_016916708.2	Amel	LOC100578286
OG0014727	XM_016916750.2	Amel	LOC552784
OG0014727	XM_026445331.1	Amel	LOC100577640
OG0014728	XM_016916914.2	Amel	LOC107965657
OG0014729	XM_016916984.2	Amel	LOC107965674
OG0014730	XM_016916994.2	Amel	LOC414036
OG0014731	XM_016917086.2	Amel	LOC724807
OG0014732	XM_016917094.2	Amel	LOC100578662
OG0014733	XM_016917415.2	Amel	LOC100577752
OG0014734	XM_016917508.2	Amel	LOC107965825
OG0014735	XM_016917739.2	Amel	LOC102653654
OG0014736	XM_016917835.2	Amel	LOC100578031
OG0014737	XM_026438959.1	Amel	LOC113218586
OG0014738	XM_026438960.1	Amel	LOC100577496
OG0014739	XM_026438974.1	Amel	LOC102656216
OG0014740	XM_026439017.1	Amel	LOC113218590
OG0014741	XM_026439036.1	Amel	LOC113218595
OG0014742	XM_026439043.1	Amel	LOC107963989
OG0014742	XM_026439044.1	Amel	LOC725506
OG0014743	XM_026439048.1	Amel	LOC113218597
OG0014744	XM_026439052.1	Amel	LOC102655285
OG0014744	XM_026444728.1	Amel	LOC102654782
OG0014745	XM_026439063.1	Amel	LOC724275
OG0014746	XM_026439153.1	Amel	LOC102654245
OG0014747	XM_026439160.1	Amel	LOC113218551
OG0014748	XM_026439379.1	Amel	LOC551215
OG0014749	XM_026439414.1	Amel	LOC551714
OG0014750	XM_026439508.1	Amel	LOC100576502
OG0014751	XM_026439532.1	Amel	LOC551485
OG0014752	XM_026439535.1	Amel	LOC100576638
OG0014753	XM_026439590.1	Amel	LOC100577795
OG0014754	XM_026439603.1	Amel	LOC113218635
OG0014754	XM_026439649.1	Amel	LOC100577224
OG0014755	XM_026439638.1	Amel	LOC113218638
OG0014756	XM_026439639.1	Amel	LOC412844
OG0014757	XM_026439641.1	Amel	LOC100576901
OG0014758	XM_026439644.1	Amel	LOC102656334
OG0014759	XM_026439681.1	Amel	LOC100576677
OG0014760	XM_026439709.1	Amel	LOC724131
OG0014761	XM_026439758.1	Amel	LOC726591
OG0014761	XR_003304416.1	Amel	LOC113218663
OG0014762	XM_026439775.1	Amel	LOC113218664
OG0014763	XM_026439808.1	Amel	LOC725664
OG0014764	XM_026440084.1	Amel	LOC100579057
OG0014765	XM_026440118.1	Amel	LOC726377
OG0014766	XM_026440128.1	Amel	LOC102654465
OG0014767	XM_026440176.1	Amel	LOC725341
OG0014768	XM_026440228.1	Amel	LOC100577054
OG0014769	XM_026440276.1	Amel	LOC113218736
OG0014770	XM_026440285.1	Amel	LOC113218737
OG0014771	XM_026440337.1	Amel	LOC113218738
OG0014772	XM_026440365.1	Amel	LOC551518
OG0014773	XM_026440387.1	Amel	LOC727333
OG0014773	XM_026440389.1	Amel	LOC113218558
OG0014774	XM_026440596.1	Amel	LOC726260
OG0014775	XM_026440619.1	Amel	LOC726879
OG0014776	XM_026440711.1	Amel	LOC411657
OG0014777	XM_026440732.1	Amel	LOC100577974
OG0014778	XM_026440747.1	Amel	LOC100576584
OG0014779	XM_026440776.1	Amel	LOC100577896
OG0014780	XM_026440842.1	Amel	LOC727257
OG0014781	XM_026440869.1	Amel	LOC113218784
OG0014781	XM_026440879.1	Amel	LOC726309
OG0014782	XM_026440886.1	Amel	LOC102654542
OG0014783	XM_026441036.1	Amel	LOC726551
OG0014784	XM_026441038.1	Amel	LOC113218807
OG0014785	XM_026441045.1	Amel	LOC412426
OG0014786	XM_026441048.1	Amel	LOC113218809
OG0014786	XR_003304753.1	Amel	LOC113218810
OG0014787	XM_026441069.1	Amel	LOC113218812
OG0014788	XM_026441121.1	Amel	LOC100576836
OG0014789	XM_026441127.1	Amel	LOC100576337
OG0014790	XM_026441210.1	Amel	LOC411978
OG0014790	XR_001703507.2	Amel	LOC107964635
OG0014791	XM_026441240.1	Amel	LOC113218833
OG0014792	XM_026441279.1	Amel	LOC102654159
OG0014793	XM_026441294.1	Amel	LOC113218845
OG0014794	XM_026441312.1	Amel	LOC113218848
OG0014795	XM_026441385.1	Amel	LOC411482
OG0014796	XM_026441393.1	Amel	LOC107964589
OG0014797	XM_026441394.1	Amel	LOC102655953
OG0014797	XM_026441443.1	Amel	LOC100577894
OG0014798	XM_026441414.1	Amel	LOC552301
OG0014799	XM_026441436.1	Amel	LOC412109
OG0014800	XM_026441441.1	Amel	LOC100578913
OG0014800	XR_003304956.1	Amel	LOC113218878
OG0014801	XM_026441445.1	Amel	LOC107964673
OG0014802	XM_026441446.1	Amel	LOC113218876
OG0014803	XM_026441499.1	Amel	LOC726290
OG0014804	XM_026441646.1	Amel	LOC107964730
OG0014805	XM_026441842.1	Amel	LOC727239
OG0014806	XM_026441881.1	Amel	LOC100578820
OG0014807	XM_026441902.1	Amel	LOC113218906
OG0014807	XM_026441903.1	Amel	LOC724313
OG0014808	XM_026441908.1	Amel	LOC102654495
OG0014809	XM_026441987.1	Amel	LOC411405
OG0014809	XR_003305083.1	Amel	LOC107964593
OG0014810	XM_026442120.1	Amel	LOC107964864
OG0014810	XR_001704006.2	Amel	LOC102655053
OG0014811	XM_026442174.1	Amel	LOC102656645
OG0014812	XM_026442224.1	Amel	LOC725438
OG0014813	XM_026442232.1	Amel	LOC551514
OG0014814	XM_026442247.1	Amel	LOC100578363
OG0014815	XM_026442259.1	Amel	LOC107964805
OG0014816	XM_026442260.1	Amel	LOC100577676
OG0014817	XM_026442285.1	Amel	LOC552239
OG0014818	XM_026442366.1	Amel	LOC102653727
OG0014819	XM_026442372.1	Amel	LOC102655783
OG0014820	XM_026442422.1	Amel	LOC102654641
OG0014821	XM_026442425.1	Amel	LOC107963979
OG0014822	XM_026442457.1	Amel	LOC551717
OG0014823	XM_026442473.1	Amel	LOC113218957
OG0014824	XM_026442496.1	Amel	LOC102656529
OG0014825	XM_026442514.1	Amel	LOC413885
OG0014826	XM_026442544.1	Amel	LOC100577302
OG0014827	XM_026442568.1	Amel	LOC113218965
OG0014828	XM_026442570.1	Amel	LOC100576382
OG0014829	XM_026442720.1	Amel	LOC413768
OG0014830	XM_026442764.1	Amel	LOC113218991
OG0014831	XM_026442777.1	Amel	LOC551996
OG0014832	XM_026442828.1	Amel	LOC100576534
OG0014833	XM_026442835.1	Amel	LOC413692
OG0014834	XM_026442842.1	Amel	LOC107965817
OG0014835	XM_026442876.1	Amel	LOC100578529
OG0014836	XM_026442931.1	Amel	LOC725383
OG0014837	XM_026442941.1	Amel	LOC411845
OG0014838	XM_026442943.1	Amel	LOC725598
OG0014839	XM_026442957.1	Amel	LOC113219009
OG0014840	XM_026442964.1	Amel	LOC113219014
OG0014841	XM_026443053.1	Amel	LOC552524
OG0014842	XM_026443072.1	Amel	LOC726077
OG0014843	XM_026443299.1	Amel	LOC102654029
OG0014844	XM_026443306.1	Amel	LOC726244
OG0014845	XM_026443316.1	Amel	LOC100576130
OG0014846	XM_026443338.1	Amel	LOC102656733
OG0014847	XM_026443340.1	Amel	LOC725461
OG0014848	XM_026443369.1	Amel	LOC102655712
OG0014849	XM_026443370.1	Amel	LOC102655765
OG0014850	XM_026443373.1	Amel	LOC113218572
OG0014851	XM_026443394.1	Amel	LOC113219052
OG0014852	XM_026443597.1	Amel	LOC100576557
OG0014853	XM_026443618.1	Amel	LOC100576153
OG0014854	XM_026443628.1	Amel	LOC725819
OG0014855	XM_026443661.1	Amel	LOC409307
OG0014856	XM_026443667.1	Amel	LOC102655440
OG0014857	XM_026443691.1	Amel	LOC100577809
OG0014858	XM_026443731.1	Amel	LOC113219091
OG0014859	XM_026443745.1	Amel	LOC113219093
OG0014860	XM_026443766.1	Amel	LOC113219100
OG0014861	XM_026443828.1	Amel	LOC102656805
OG0014861	XR_001705047.2	Amel	LOC107965274
OG0014862	XM_026443925.1	Amel	LOC113219119
OG0014863	XM_026443943.1	Amel	LOC100576286
OG0014864	XM_026444301.1	Amel	LOC100577908
OG0014865	XM_026444338.1	Amel	LOC113219152
OG0014866	XM_026444361.1	Amel	LOC725246
OG0014867	XM_026444363.1	Amel	LOC107965338
OG0014868	XM_026444413.1	Amel	LOC100577197
OG0014869	XM_026444712.1	Amel	LOC100579055
OG0014870	XM_026444789.1	Amel	LOC726852
OG0014871	XM_026444792.1	Amel	LOC726434
OG0014872	XM_026444854.1	Amel	LOC102656429
OG0014873	XM_026444859.1	Amel	LOC100578886
OG0014874	XM_026444875.1	Amel	LOC727390
OG0014875	XM_026444911.1	Amel	LOC408461
OG0014876	XM_026444919.1	Amel	LOC113219218
OG0014877	XM_026444994.1	Amel	LOC100577425
OG0014878	XM_026445083.1	Amel	LOC551344
OG0014879	XM_026445107.1	Amel	LOC102655994
OG0014880	XM_026445130.1	Amel	LOC100576688
OG0014881	XM_026445188.1	Amel	LOC100576128
OG0014881	XR_003306082.1	Amel	LOC107965486
OG0014882	XM_026445202.1	Amel	LOC726259
OG0014883	XM_026445297.1	Amel	LOC113219250
OG0014883	XR_003306106.1	Amel	LOC107965626
OG0014884	XM_026445320.1	Amel	LOC726863
OG0014885	XM_026445367.1	Amel	LOC726792
OG0014886	XM_026445408.1	Amel	LOC552757
OG0014887	XM_026445449.1	Amel	LOC102655126
OG0014888	XM_026445452.1	Amel	LOC413574
OG0014889	XM_026445460.1	Amel	LOC551902
OG0014890	XM_026445502.1	Amel	LOC551957
OG0014890	XR_001705645.2	Amel	LOC107965567
OG0014891	XM_026445529.1	Amel	LOC552750
OG0014892	XM_026445530.1	Amel	LOC113219269
OG0014893	XM_026445538.1	Amel	LOC100576592
OG0014894	XM_026445546.1	Amel	LOC100577912
OG0014895	XM_026445566.1	Amel	LOC411467
OG0014896	XM_026445619.1	Amel	LOC113219280
OG0014897	XM_026445737.1	Amel	LOC552490
OG0014898	XM_026445752.1	Amel	LOC107966034
OG0014898	XM_026445982.1	Amel	LOC113219362
OG0014899	XM_026445863.1	Amel	LOC113219318
OG0014900	XM_026445898.1	Amel	LOC107965692
OG0014901	XM_026445903.1	Amel	LOC107965656
OG0014902	XM_026445910.1	Amel	LOC551374
OG0014903	XM_026445920.1	Amel	LOC100577943
OG0014904	XM_026445976.1	Amel	LOC113219360
OG0014905	XM_026445977.1	Amel	LOC727524
OG0014906	XM_026445978.1	Amel	LOC725444
OG0014907	XM_026446056.1	Amel	LOC102654894
OG0014908	XM_026446256.1	Amel	LOC113219403
OG0014909	XM_026446339.1	Amel	LOC113219418
OG0014910	XM_026446503.1	Amel	LOC552307
OG0014911	XM_391881.7	Amel	LOC408329
OG0014912	XM_391948.7	Amel	LOC408400
OG0014913	XM_392127.7	Amel	LOC408585
OG0014914	XM_392155.7	Amel	LOC408614
OG0014915	XM_392183.7	Amel	LOC408643
OG0014915	XR_412202.3	Amel	LOC102655181
OG0014916	XM_392205.6	Amel	LOC408668
OG0014917	XM_392222.7	Amel	LOC408686
OG0014918	XM_392262.6	Amel	LOC408727
OG0014919	XM_392446.7	Amel	LOC408918
OG0014920	XM_392591.7	Amel	LOC409066
OG0014921	XM_392698.7	Amel	LOC409173
OG0014922	XM_392719.7	Amel	LOC409195
OG0014923	XM_392884.7	Amel	LOC409369
OG0014924	XM_393027.6	Amel	LOC409521
OG0014925	XM_393613.6	Amel	LOC410130
OG0014926	XM_393736.6	Amel	LOC410254
OG0014926	XR_003305788.1	Amel	LOC113219133
OG0014927	XM_393856.6	Amel	LOC410376
OG0014928	XM_394026.5	Amel	LOC410547
OG0014929	XM_394155.7	Amel	LOC410678
OG0014930	XM_394313.7	Amel	LOC410837
OG0014931	XM_394330.7	Amel	LOC410854
OG0014932	XM_394370.5	Amel	LOC410894
OG0014933	XM_394674.6	Amel	LOC411200
OG0014934	XM_394765.7	Amel	LOC411291
OG0014935	XM_394855.6	Amel	LOC411381
OG0014936	XM_395004.7	Amel	LOC411533
OG0014937	XM_395048.6	Amel	LOC411577
OG0014938	XM_395186.7	Amel	LOC411718
OG0014939	XM_395507.7	Amel	LOC412041
OG0014940	XM_395531.7	Amel	LOC412065
OG0014941	XM_395548.7	Amel	LOC412082
OG0014942	XM_395877.5	Amel	LOC102656890
OG0014943	XM_396025.6	Amel	LOC412570
OG0014944	XM_396435.7	Amel	LOC412984
OG0014945	XM_396691.7	Amel	LOC413245
OG0014946	XM_396705.6	Amel	LOC413259
OG0014947	XM_396738.6	Amel	LOC413293
OG0014948	XM_396785.7	Amel	LOC413340
OG0014949	XM_396842.7	Amel	LOC413398
OG0014950	XM_396933.7	Amel	LOC413489
OG0014951	XM_397008.5	Amel	LOC413567
OG0014952	XM_397526.7	Amel	LOC408807
OG0014953	XM_623284.5	Amel	LOC409495
OG0014954	XM_623373.6	Amel	LOC550978
OG0014955	XM_623438.5	Amel	LOC551042
OG0014956	XM_623596.6	Amel	LOC551201
OG0014957	XM_623618.6	Amel	LOC551223
OG0014958	XM_623632.6	Amel	LOC551240
OG0014959	XM_623714.6	Amel	LOC551316
OG0014960	XM_623718.5	Amel	LOC551321
OG0014961	XM_623724.5	Amel	LOC551327
OG0014962	XM_623800.6	Amel	LOC551406
OG0014963	XM_623861.6	Amel	LOC551466
OG0014964	XM_623947.6	Amel	LOC551553
OG0014964	XR_003305220.1	Amel	LOC107964843
OG0014965	XM_624023.5	Amel	LOC551632
OG0014966	XM_624091.6	Amel	LOC551702
OG0014967	XM_624127.5	Amel	LOC551739
OG0014968	XM_624148.6	Amel	LOC551761
OG0014969	XM_624318.6	Amel	LOC551934
OG0014970	XM_624346.6	Amel	LOC551964
OG0014971	XM_624464.6	Amel	LOC552086
OG0014972	XM_624481.6	Amel	LOC552102
OG0014973	XM_624784.6	Amel	LOC552410
OG0014974	XM_624798.6	Amel	LOC552424
OG0014975	XM_624819.6	Amel	LOC552446
OG0014975	XR_001704712.2	Amel	LOC102654666
OG0014976	XM_624878.5	Amel	LOC552503
OG0014977	XM_625002.6	Amel	LOC552628
OG0014978	XM_625009.6	Amel	LOC552635
OG0014979	XM_625066.5	Amel	LOC552692
OG0014980	XM_625080.6	Amel	LOC552704
OG0014981	XM_625109.6	Amel	LOC552734
OG0014982	XM_625177.4	Amel	LOC552802
OG0014983	XR_001702084.2	Amel	LOC107964030
OG0014984	XR_001702257.2	Amel	LOC100577474
OG0014984	XR_003304206.1	Amel	LOC100577437
OG0014985	XR_001702322.2	Amel	LOC102655152
OG0014986	XR_001702367.2	Amel	LOC102655862
OG0014987	XR_001702487.2	Amel	LOC100577303
OG0014988	XR_001702510.2	Amel	LOC107964202
OG0014989	XR_001702569.2	Amel	LOC107964218
OG0014989	XR_003304245.1	Amel	LOC102654214
OG0014990	XR_001702723.2	Amel	LOC100576283
OG0014991	XR_001702771.2	Amel	LOC107964317
OG0014992	XR_001703075.2	Amel	LOC102655275
OG0014993	XR_001703192.2	Amel	LOC102656275
OG0014994	XR_001703264.2	Amel	LOC102656723
OG0014995	XR_001703286.2	Amel	LOC102656698
OG0014996	XR_001703402.2	Amel	LOC100576517
OG0014996	XR_003304820.1	Amel	LOC100576868
OG0014997	XR_001703456.2	Amel	LOC100578461
OG0014998	XR_001703464.2	Amel	LOC102655997
OG0014999	XR_001703491.2	Amel	LOC107964630
OG0014999	XR_411991.3	Amel	LOC102655062
OG0015000	XR_001703499.2	Amel	LOC100577215
OG0015000	XR_003304862.1	Amel	LOC100577259
OG0015001	XR_001703731.1	Amel	LOC107964750
OG0015001	XR_003306359.1	Amel	LOC113219335
OG0015002	XR_001703830.2	Amel	LOC107963998
OG0015003	XR_001703837.2	Amel	LOC107964798
OG0015004	XR_001703862.2	Amel	LOC100578949
OG0015005	XR_001703876.2	Amel	LOC102655794
OG0015006	XR_001703971.2	Amel	LOC102655158
OG0015007	XR_001704026.2	Amel	LOC107964872
OG0015008	XR_001704197.2	Amel	LOC107964955
OG0015008	XR_412538.3	Amel	LOC102656404
OG0015009	XR_001704379.2	Amel	LOC102656315
OG0015009	XR_001704390.2	Amel	LOC107965034
OG0015010	XR_001704393.2	Amel	LOC107965036
OG0015011	XR_001704394.2	Amel	LOC107965039
OG0015012	XR_001704472.2	Amel	LOC107965063
OG0015013	XR_001704683.2	Amel	LOC107965125
OG0015013	XR_003305484.1	Amel	LOC102654938
OG0015014	XR_001704735.2	Amel	LOC102656537
OG0015014	XR_003305628.1	Amel	LOC113219094
OG0015015	XR_001704786.2	Amel	LOC102656336
OG0015015	XR_003305650.1	Amel	LOC408348
OG0015016	XR_001705033.2	Amel	LOC100577406
OG0015017	XR_001705085.2	Amel	LOC107965290
OG0015017	XR_410673.3	Amel	LOC102656683
OG0015018	XR_001705094.2	Amel	LOC100576080
OG0015019	XR_001705204.2	Amel	LOC107965350
OG0015020	XR_001705435.2	Amel	LOC107965452
OG0015021	XR_001705570.2	Amel	LOC107965522
OG0015022	XR_001705638.2	Amel	LOC102653594
OG0015023	XR_001705724.2	Amel	LOC107965616
OG0015024	XR_001705741.2	Amel	LOC102656786
OG0015024	XR_409733.3	Amel	LOC102655477
OG0015025	XR_001705992.2	Amel	LOC107965701
OG0015025	XR_408335.3	Amel	LOC102656603
OG0015026	XR_001706027.2	Amel	LOC107965716
OG0015027	XR_001706218.2	Amel	LOC107965787
OG0015028	XR_001706383.2	Amel	LOC107965965
OG0015029	XR_001706384.2	Amel	LOC727631
OG0015030	XR_001706449.2	Amel	LOC107966054
OG0015031	XR_003304115.1	Amel	LOC107966061
OG0015032	XR_003304150.1	Amel	LOC102655330
OG0015032	XR_003304151.1	Amel	LOC113218587
OG0015033	XR_003304230.1	Amel	LOC100576234
OG0015034	XR_003304270.1	Amel	LOC113218625
OG0015034	XR_003304271.1	Amel	LOC100578544
OG0015035	XR_003304359.1	Amel	LOC102655807
OG0015035	XR_003304365.1	Amel	LOC113218646
OG0015036	XR_003304405.1	Amel	LOC113218660
OG0015036	XR_003305002.1	Amel	LOC113218893
OG0015037	XR_003304489.1	Amel	LOC102654974
OG0015038	XR_003304496.1	Amel	LOC113218710
OG0015039	XR_003304541.1	Amel	LOC113218549
OG0015040	XR_003304571.1	Amel	LOC107964264
OG0015041	XR_003304602.1	Amel	LOC100578254
OG0015041	XR_003304603.1	Amel	LOC102655409
OG0015042	XR_003304636.1	Amel	LOC113218756
OG0015043	XR_003304750.1	Amel	LOC113218806
OG0015044	XR_003304795.1	Amel	LOC724982
OG0015045	XR_003304813.1	Amel	LOC113218826
OG0015046	XR_003304839.1	Amel	LOC113218836
OG0015046	XR_003304946.1	Amel	LOC102653821
OG0015047	XR_003304859.1	Amel	LOC113218844
OG0015048	XR_003304944.1	Amel	LOC102655611
OG0015049	XR_003305005.1	Amel	LOC107964728
OG0015050	XR_003305010.1	Amel	LOC113218896
OG0015051	XR_003305027.1	Amel	LOC113218899
OG0015052	XR_003305049.1	Amel	LOC113218904
OG0015053	XR_003305064.1	Amel	LOC113218910
OG0015054	XR_003305109.1	Amel	LOC113218923
OG0015054	XR_003305114.1	Amel	LOC107964882
OG0015055	XR_003305202.1	Amel	LOC113218946
OG0015056	XR_003305228.1	Amel	LOC102654625
OG0015057	XR_003305318.1	Amel	LOC102656274
OG0015058	XR_003305346.1	Amel	LOC113218994
OG0015059	XR_003305349.1	Amel	LOC100576161
OG0015060	XR_003305356.1	Amel	LOC102654316
OG0015061	XR_003305369.1	Amel	LOC113219018
OG0015062	XR_003305387.1	Amel	LOC102654089
OG0015062	XR_120289.4	Amel	LOC100578366
OG0015063	XR_003305433.1	Amel	LOC113219038
OG0015064	XR_003305463.1	Amel	LOC107965105
OG0015065	XR_003305472.1	Amel	LOC100576423
OG0015065	XR_003305478.1	Amel	LOC102653912
OG0015066	XR_003305556.1	Amel	LOC102653642
OG0015066	XR_411565.3	Amel	LOC102653612
OG0015067	XR_003305558.1	Amel	LOC113219066
OG0015068	XR_003305621.1	Amel	LOC113219089
OG0015069	XR_003305644.1	Amel	LOC113219104
OG0015070	XR_003305649.1	Amel	LOC113219106
OG0015071	XR_003305660.1	Amel	LOC100578317
OG0015071	XR_003305665.1	Amel	LOC100578357
OG0015072	XR_003305673.1	Amel	LOC102656859
OG0015073	XR_003305728.1	Amel	LOC107965218
OG0015074	XR_003305731.1	Amel	LOC113219120
OG0015075	XR_003305771.1	Amel	LOC100578596
OG0015076	XR_003305772.1	Amel	LOC113219125
OG0015077	XR_003305778.1	Amel	LOC113219128
OG0015078	XR_003305793.1	Amel	LOC113219135
OG0015079	XR_003305801.1	Amel	LOC113219141
OG0015080	XR_003305811.1	Amel	LOC100578343
OG0015081	XR_003305889.1	Amel	LOC102655405
OG0015082	XR_003305931.1	Amel	LOC113219183
OG0015083	XR_003305939.1	Amel	LOC102654730
OG0015084	XR_003305999.1	Amel	LOC102655775
OG0015084	XR_407945.3	Amel	LOC102655747
OG0015085	XR_003306066.1	Amel	LOC102655921
OG0015086	XR_003306101.1	Amel	LOC113219247
OG0015087	XR_003306118.1	Amel	LOC107965582
OG0015087	XR_003306120.1	Amel	LOC107965583
OG0015088	XR_003306166.1	Amel	LOC107965606
OG0015089	XR_003306168.1	Amel	LOC113219277
OG0015090	XR_003306204.1	Amel	LOC102653850
OG0015091	XR_003306245.1	Amel	LOC102654837
OG0015092	XR_003306279.1	Amel	LOC102655938
OG0015093	XR_003306313.1	Amel	LOC102654662
OG0015094	XR_003306332.1	Amel	LOC113219321
OG0015095	XR_003306397.1	Amel	LOC113219352
OG0015095	XR_003306398.1	Amel	LOC113219353
OG0015096	XR_003306403.1	Amel	LOC100578019
OG0015096	XR_003306404.1	Amel	LOC100577767
OG0015097	XR_003306527.1	Amel	LOC113219402
OG0015097	XR_408324.3	Amel	LOC102656308
OG0015098	XR_003306548.1	Amel	LOC113219419
OG0015099	XR_003306559.1	Amel	LOC102654200
OG0015099	XR_411270.3	Amel	LOC102654142
OG0015100	XR_119829.4	Amel	LOC100578577
OG0015101	XR_120169.4	Amel	LOC100576657
OG0015102	XR_120424.4	Amel	LOC100577890
OG0015103	XR_407590.3	Amel	LOC107964001
OG0015104	XR_407734.3	Amel	LOC102653847
OG0015105	XR_408525.3	Amel	LOC102654659
OG0015106	XR_408647.3	Amel	LOC102655837
OG0015107	XR_409165.3	Amel	LOC102654750
OG0015108	XR_409297.3	Amel	LOC102654649
OG0015109	XR_409939.3	Amel	LOC102655685
OG0015110	XR_410764.3	Amel	LOC102653705
OG0015111	XR_410821.3	Amel	LOC102654992
OG0015112	XR_410888.3	Amel	LOC725381
OG0015113	XR_410955.3	Amel	LOC100578799
OG0015114	XR_411007.3	Amel	LOC102653974
OG0015115	XR_411210.3	Amel	LOC102654960
OG0015116	XR_411263.3	Amel	LOC102655624
OG0015117	XR_411526.3	Amel	LOC102656862
OG0000000	XR_007224905.1	Bter	LOC125385517
OG0000002	XM_048404290.1	Bter	LOC125384706
OG0000002	XM_048404291.1	Bter	LOC125384707
OG0000002	XM_048404463.1	Bter	LOC125384729
OG0000002	XM_048404466.1	Bter	LOC125384730
OG0000002	XM_048404469.1	Bter	LOC125384731
OG0000002	XM_048404615.1	Bter	LOC125384752
OG0000002	XM_048404620.1	Bter	LOC125384754
OG0000002	XM_048404641.1	Bter	LOC125384768
OG0000002	XM_048404644.1	Bter	LOC125384769
OG0000002	XM_048404676.1	Bter	LOC125384779
OG0000002	XM_048404688.1	Bter	LOC125384788
OG0000002	XM_048404933.1	Bter	LOC125384864
OG0000002	XM_048404945.1	Bter	LOC125384866
OG0000002	XM_048404946.1	Bter	LOC125384867
OG0000002	XM_048405074.1	Bter	LOC125384911
OG0000002	XM_048405075.1	Bter	LOC125384912
OG0000002	XM_048405076.1	Bter	LOC125384913
OG0000002	XM_048405078.1	Bter	LOC125384914
OG0000002	XM_048405090.1	Bter	LOC125384918
OG0000002	XM_048405091.1	Bter	LOC125384919
OG0000002	XM_048405390.1	Bter	LOC125384998
OG0000002	XM_048405395.1	Bter	LOC125385000
OG0000002	XM_048405399.1	Bter	LOC125385004
OG0000002	XM_048405404.1	Bter	LOC125385006
OG0000002	XM_048405513.1	Bter	LOC125385027
OG0000002	XM_048414175.1	Bter	LOC100650186
OG0000002	XM_048414177.1	Bter	LOC125386999
OG0000002	XM_048414600.1	Bter	LOC125387198
OG0000002	XM_048414602.1	Bter	LOC125387199
OG0000002	XM_048414673.1	Bter	LOC125387211
OG0000002	XM_048414735.1	Bter	LOC125387223
OG0000002	XM_048414738.1	Bter	LOC125387227
OG0000002	XR_007223520.1	Bter	LOC125384760
OG0000002	XR_007223715.1	Bter	LOC125384877
OG0000002	XR_007223717.1	Bter	LOC125384878
OG0000002	XR_007223719.1	Bter	LOC125384880
OG0000002	XR_007223722.1	Bter	LOC125384881
OG0000002	XR_007223724.1	Bter	LOC125384882
OG0000002	XR_007226144.1	Bter	LOC125386191
OG0000002	XR_007227411.1	Bter	LOC105666995
OG0000002	XR_007227604.1	Bter	LOC125384659
OG0000002	XR_007227824.1	Bter	LOC125387238
OG0000003	XR_007227550.1	Bter	LOC125386947
OG0000003	XR_007227551.1	Bter	LOC125386948
OG0000003	XR_007227552.1	Bter	LOC125386949
OG0000003	XR_007227553.1	Bter	LOC125386950
OG0000003	XR_007227554.1	Bter	LOC125386951
OG0000003	XR_007227555.1	Bter	LOC125386952
OG0000003	XR_007227556.1	Bter	LOC125386953
OG0000003	XR_007227558.1	Bter	LOC125386955
OG0000003	XR_007227685.1	Bter	LOC125387138
OG0000003	XR_007227688.1	Bter	LOC125387141
OG0000003	XR_007227693.1	Bter	LOC125387146
OG0000004	XR_007227547.1	Bter	LOC125386944
OG0000004	XR_007227548.1	Bter	LOC125386945
OG0000004	XR_007227549.1	Bter	LOC125386946
OG0000004	XR_007227557.1	Bter	LOC125386954
OG0000004	XR_007227559.1	Bter	LOC125386957
OG0000004	XR_007227560.1	Bter	LOC125386958
OG0000004	XR_007227561.1	Bter	LOC125386959
OG0000004	XR_007227683.1	Bter	LOC125387137
OG0000004	XR_007227687.1	Bter	LOC125387140
OG0000004	XR_007227691.1	Bter	LOC125387144
OG0000004	XR_007227692.1	Bter	LOC125387145
OG0000005	XM_048404741.1	Bter	LOC100642399
OG0000005	XM_048404967.1	Bter	LOC125384873
OG0000005	XM_048404970.1	Bter	LOC125384874
OG0000005	XM_048405092.1	Bter	LOC125384920
OG0000005	XM_048405094.1	Bter	LOC125384922
OG0000005	XM_048405095.1	Bter	LOC125384923
OG0000005	XM_048405097.1	Bter	LOC125384924
OG0000005	XM_048405397.1	Bter	LOC125384644
OG0000005	XM_048405398.1	Bter	LOC125385003
OG0000005	XM_048405406.1	Bter	LOC125385007
OG0000005	XM_048405483.1	Bter	LOC125385015
OG0000005	XM_048405518.1	Bter	LOC125385029
OG0000005	XM_048414736.1	Bter	LOC125387224
OG0000005	XR_007223477.1	Bter	LOC125384733
OG0000005	XR_007223515.1	Bter	LOC125384755
OG0000005	XR_007223518.1	Bter	LOC125384758
OG0000005	XR_007223531.1	Bter	LOC125384771
OG0000005	XR_007223535.1	Bter	LOC125384774
OG0000005	XR_007223549.1	Bter	LOC125384781
OG0000005	XR_007223557.1	Bter	LOC125384786
OG0000005	XR_007223727.1	Bter	LOC125384885
OG0000005	XR_007223731.1	Bter	LOC125384888
OG0000005	XR_007223747.1	Bter	LOC125384897
OG0000005	XR_007223748.1	Bter	LOC125384898
OG0000005	XR_007223749.1	Bter	LOC125384899
OG0000005	XR_007223787.1	Bter	LOC125384934
OG0000005	XR_007223921.1	Bter	LOC125385002
OG0000005	XR_007223933.1	Bter	LOC125385009
OG0000005	XR_007225241.1	Bter	LOC125385688
OG0000005	XR_007225243.1	Bter	LOC125385689
OG0000005	XR_007227603.1	Bter	LOC125387000
OG0000005	XR_007227765.1	Bter	LOC125387200
OG0000005	XR_007227785.1	Bter	LOC125387212
